CA	organ_age	Age_group
39.6	32.4	[39,42)
52.1	41	[51,54)
75.4	64.6	[75,78)
70.2	74.7	[69,72)
49.8	49.9	[48,51)
53	49.9	[51,54)
63.3	69.6	[63,66)
52.5	47.8	[51,54)
68.9	68.3	[66,69)
61.2	51.4	[60,63)
68.4	68.1	[66,69)
34.6	35.5	[33,36)
70.1	64.2	[69,72)
49.6	49.5	[48,51)
42.8	54.1	[42,45)
58.4	56	[57,60)
34.2	36.3	[33,36)
66.5	61.2	[66,69)
67.5	68.2	[66,69)
60.1	71.2	[60,63)
20.6	27.5	[18,21)
19.9	22	[18,21)
57.7	42.7	[57,60)
44.5	42	[42,45)
58.3	47.4	[57,60)
68.7	64	[66,69)
45.4	43.3	[45,48)
40.9	54.9	[39,42)
55.9	44.8	[54,57)
55.7	54.9	[54,57)
34.1	33.6	[33,36)
38.7	36	[36,39)
29.2	38.2	[27,30)
49.8	33.7	[48,51)
78.1	69	[78,81)
35.5	31	[33,36)
60.2	62	[60,63)
77	71.3	[75,78)
51.4	54.6	[51,54)
52.3	51	[51,54)
46.7	41.6	[45,48)
42.6	45.2	[42,45)
66.1	63	[66,69)
48.1	41.4	[48,51)
63.8	72	[63,66)
53.5	52.2	[51,54)
75.3	73.6	[75,78)
61.5	68.6	[60,63)
55.3	45.6	[54,57)
43.6	46.1	[42,45)
77.1	71.6	[75,78)
32.2	34.6	[30,33)
58.8	67.8	[57,60)
33.1	31.6	[33,36)
48.2	46.4	[48,51)
57.8	59	[57,60)
64.7	59.6	[63,66)
66	76.7	[66,69)
39.4	41.1	[39,42)
31.3	39.6	[30,33)
36.2	32.8	[36,39)
57.6	49.9	[57,60)
35.4	40.4	[33,36)
70.3	68.4	[69,72)
70.6	61.3	[69,72)
66.3	67.6	[66,69)
24.7	18.9	[24,27)
32.8	32.9	[30,33)
70.1	72.4	[69,72)
42.9	38.3	[42,45)
20.2	27.9	[18,21)
52.2	49.1	[51,54)
71.1	72.1	[69,72)
54.7	65.5	[54,57)
42.7	37.4	[42,45)
48.5	42.8	[48,51)
42	54.2	[42,45)
40.1	36.2	[39,42)
81.1	73.5	[81,84)
43.3	44	[42,45)
41.9	31.2	[39,42)
68.3	51.1	[66,69)
37.4	48.4	[36,39)
72	70.3	[72,75)
67.9	67.4	[66,69)
60.9	70.6	[60,63)
56.8	64.9	[54,57)
66.3	66.1	[66,69)
48.6	50.3	[48,51)
27.1	34.6	[27,30)
66.9	64.4	[66,69)
60	65.5	[60,63)
72.5	70.6	[72,75)
33.8	29.3	[33,36)
66.8	63.6	[66,69)
55.4	48.8	[54,57)
42.7	55	[42,45)
37.1	32.2	[36,39)
56.1	46.7	[54,57)
43.6	33.8	[42,45)
65	69	[63,66)
49.7	50.1	[48,51)
61.4	54.6	[60,63)
68.8	65.6	[66,69)
33.8	34.2	[33,36)
74.7	72.6	[72,75)
55.3	46.4	[54,57)
68.1	71	[66,69)
66.9	68.8	[66,69)
72.6	66	[72,75)
50.9	55.9	[48,51)
67.4	68.5	[66,69)
72.9	73.5	[72,75)
50.6	50.2	[48,51)
44.5	35.5	[42,45)
68.7	74.6	[66,69)
68.5	68.5	[66,69)
77.1	68.8	[75,78)
57.8	59.5	[57,60)
21.4	23.4	[21,24)
57	52.6	[57,60)
43.1	39.5	[42,45)
30.8	40.9	[30,33)
38.3	41.4	[36,39)
33.8	32.8	[33,36)
50.4	60.7	[48,51)
45	48	[45,48)
40.8	46.4	[39,42)
62.5	66.4	[60,63)
31.4	35.7	[30,33)
48.6	48.1	[48,51)
64.5	62.2	[63,66)
58.9	53.7	[57,60)
61.1	65.1	[60,63)
54.4	46.9	[54,57)
43	52	[42,45)
40.7	31	[39,42)
41.9	42.3	[39,42)
51.3	49.8	[51,54)
70.8	75.3	[69,72)
53.6	50.9	[51,54)
63.6	68.4	[63,66)
53.7	47.2	[51,54)
51.7	61.7	[51,54)
29.1	33.9	[27,30)
77.1	70.2	[75,78)
64.1	51	[63,66)
60.7	64	[60,63)
59.1	61.9	[57,60)
47.3	39.7	[45,48)
64.4	60.7	[63,66)
61.9	67.9	[60,63)
69.8	69.1	[69,72)
42.1	46.9	[42,45)
54.5	51.8	[54,57)
55.1	53.9	[54,57)
54.1	62.7	[54,57)
30.1	35.5	[30,33)
47.1	50.8	[45,48)
69.6	73.4	[69,72)
54.7	70.5	[54,57)
59.6	53.5	[57,60)
68.8	63.4	[66,69)
32.9	37.7	[30,33)
46.8	54.7	[45,48)
32.4	33.9	[30,33)
46.7	45.2	[45,48)
53.3	50.5	[51,54)
34.1	31.7	[33,36)
59.3	59.1	[57,60)
70.4	72.4	[69,72)
28.8	31.6	[27,30)
31	30.2	[30,33)
59.1	56.3	[57,60)
56.6	54.5	[54,57)
31.1	29.8	[30,33)
62.8	48.8	[60,63)
26.8	28.7	[24,27)
71.8	69.4	[69,72)
65.7	71.5	[63,66)
30.7	33	[30,33)
35.5	34.3	[33,36)
50.2	43.1	[48,51)
46.7	53.6	[45,48)
56.3	53	[54,57)
52.5	48.5	[51,54)
58.9	54.8	[57,60)
55.1	52.1	[54,57)
59.8	71.8	[57,60)
29	37.6	[27,30)
55.5	50.2	[54,57)
40.2	41.3	[39,42)
73.3	71.7	[72,75)
37.2	44.6	[36,39)
74.2	79.2	[72,75)
45.3	45.7	[45,48)
68.8	65.4	[66,69)
71.9	74.5	[69,72)
29	34.8	[27,30)
45.2	50.1	[45,48)
61.2	65.4	[60,63)
43.6	51.2	[42,45)
51.4	58.4	[51,54)
50.8	51.1	[48,51)
41.8	42.7	[39,42)
54.7	65.1	[54,57)
48	45.1	[48,51)
34.1	34.9	[33,36)
54.2	54.8	[54,57)
51.4	57.6	[51,54)
67.8	74.3	[66,69)
68.4	66.6	[66,69)
34.5	34.7	[33,36)
74.2	73.6	[72,75)
72	74.8	[72,75)
66.5	67.1	[66,69)
51.8	49	[51,54)
52	55.5	[51,54)
24.4	28.1	[24,27)
68.8	70.3	[66,69)
67.5	68.1	[66,69)
40.2	37	[39,42)
57.6	50.1	[57,60)
53	53.7	[51,54)
57.4	57.9	[57,60)
56	66.4	[54,57)
26	32.9	[24,27)
41.2	53	[39,42)
56.4	63.5	[54,57)
53	68.4	[51,54)
35.3	34.5	[33,36)
48.4	49.4	[48,51)
56.4	56.9	[54,57)
68.4	64.7	[66,69)
60	47	[60,63)
51.8	41.3	[51,54)
62.3	67.4	[60,63)
67.3	71	[66,69)
68.3	70.8	[66,69)
67.2	72.8	[66,69)
50.7	52.8	[48,51)
65.7	73.3	[63,66)
62.8	62.7	[60,63)
57.4	48.1	[57,60)
61.7	58.7	[60,63)
46.5	46	[45,48)
63.2	61.1	[63,66)
39.6	35.5	[39,42)
29.2	26.9	[27,30)
29.9	32	[27,30)
74.6	67.1	[72,75)
33.3	36.4	[33,36)
25.2	28.4	[24,27)
49.8	53.3	[48,51)
69.4	67	[69,72)
47.4	51	[45,48)
43.1	41.3	[42,45)
67.5	67.1	[66,69)
71.5	73.6	[69,72)
31.6	25.2	[30,33)
53	55.4	[51,54)
63.3	54.9	[63,66)
37.4	65.8	[36,39)
68.7	73.3	[66,69)
54.4	48.7	[54,57)
63	54	[63,66)
56.2	58.5	[54,57)
73.3	70.9	[72,75)
79.3	75.7	[78,81)
52.9	49.7	[51,54)
29	27.5	[27,30)
35	31.7	[33,36)
74.3	78.6	[72,75)
65	67.8	[63,66)
79.5	68.7	[78,81)
42.6	42.8	[42,45)
41.9	43.8	[39,42)
44.3	53.2	[42,45)
24.8	25.8	[24,27)
78.7	70.5	[78,81)
32.3	28.4	[30,33)
57.7	62.8	[57,60)
41.8	43.7	[39,42)
76.2	70.9	[75,78)
64.6	60.5	[63,66)
37.2	36.3	[36,39)
73.8	69.4	[72,75)
61.9	61.4	[60,63)
75.9	74	[75,78)
65.1	64.4	[63,66)
65.8	61.1	[63,66)
51.7	59.5	[51,54)
74.3	74.1	[72,75)
71.4	67.9	[69,72)
69.8	70.1	[69,72)
47.4	60	[45,48)
67.5	74.8	[66,69)
78.1	76	[78,81)
45.9	37.9	[45,48)
30.9	28.1	[30,33)
67.1	74.1	[66,69)
69.5	71.9	[69,72)
52.4	67.3	[51,54)
62	62.4	[60,63)
80.7	74.6	[78,81)
66.5	63	[66,69)
47	39.2	[45,48)
27.3	29.5	[27,30)
75	72.8	[75,78)
32.3	36.4	[30,33)
66.9	64.7	[66,69)
38.1	49.8	[36,39)
63.1	71.1	[63,66)
65.8	65	[63,66)
29.5	37.1	[27,30)
53.8	48.7	[51,54)
53.6	54.2	[51,54)
62.3	71.6	[60,63)
48.6	51.9	[48,51)
60.2	63.7	[60,63)
78.1	72.7	[78,81)
40.3	34.8	[39,42)
36.4	31.1	[36,39)
51.1	57.6	[51,54)
46.5	47	[45,48)
76.6	69.5	[75,78)
48.3	50.8	[48,51)
66.9	62.2	[66,69)
29.8	25.1	[27,30)
33.8	32.4	[33,36)
38.2	40.2	[36,39)
61.2	65.9	[60,63)
71.7	68.5	[69,72)
53.1	63.7	[51,54)
56	53.4	[54,57)
39.4	29.4	[39,42)
74.6	76.3	[72,75)
55.8	52.5	[54,57)
53.6	59.7	[51,54)
63.5	62.5	[63,66)
53	52.2	[51,54)
60.5	68.5	[60,63)
62.3	54.6	[60,63)
49.5	49.3	[48,51)
79.4	72.8	[78,81)
36	41.5	[36,39)
58.9	62.5	[57,60)
63	68.7	[63,66)
42.6	37.7	[42,45)
50.8	50.3	[48,51)
34.3	34.1	[33,36)
41.4	35.8	[39,42)
48.7	46.9	[48,51)
42.7	46.6	[42,45)
55.4	55.9	[54,57)
52.7	51	[51,54)
71	70.5	[69,72)
48	41.3	[48,51)
43.7	44.1	[42,45)
65.4	63.5	[63,66)
62.4	49	[60,63)
18.1	23.9	[18,21)
71.9	70.3	[69,72)
50.9	55.5	[48,51)
25.6	26.1	[24,27)
22.1	25.7	[21,24)
71.1	74.2	[69,72)
71.4	66.6	[69,72)
29.1	32	[27,30)
44.8	41.1	[42,45)
36.2	29.1	[36,39)
55.7	71.9	[54,57)
42.6	44.8	[42,45)
66.7	63.8	[66,69)
50.2	51.4	[48,51)
20.5	21.9	[18,21)
63.7	70.3	[63,66)
67.8	70.1	[66,69)
52.3	50	[51,54)
49.9	48.6	[48,51)
26.7	32.7	[24,27)
74.7	72.5	[72,75)
68.6	66.7	[66,69)
67.6	64.8	[66,69)
28.7	27.2	[27,30)
48.7	53.1	[48,51)
30	30.6	[30,33)
67.1	63.1	[66,69)
24.8	26.6	[24,27)
59.1	30.2	[57,60)
66.4	69	[66,69)
59.9	56.4	[57,60)
53.9	53.5	[51,54)
50.3	51	[48,51)
32.9	39.4	[30,33)
36.3	41.6	[36,39)
67.5	66.8	[66,69)
29.4	35.1	[27,30)
37.9	44.5	[36,39)
30.5	34.2	[30,33)
41.7	38.7	[39,42)
65	64.9	[63,66)
36.2	33.5	[36,39)
49	51.7	[48,51)
61.8	63.7	[60,63)
31.9	23	[30,33)
48.3	57.7	[48,51)
48.5	50.2	[48,51)
52	62.3	[51,54)
29.4	37	[27,30)
58.1	47.1	[57,60)
68.7	73.8	[66,69)
52.9	48.9	[51,54)
30.7	42.9	[30,33)
76.4	70.4	[75,78)
54.7	51.9	[54,57)
45.3	48.8	[45,48)
45.2	42.9	[45,48)
47.7	48.1	[45,48)
40.2	34.5	[39,42)
48.8	49.4	[48,51)
40.6	48.6	[39,42)
64.6	74.6	[63,66)
54.1	52.9	[54,57)
48.2	44.9	[48,51)
63.5	57.4	[63,66)
50	50.5	[48,51)
46.6	45.6	[45,48)
36.8	45.8	[36,39)
34.8	30.6	[33,36)
50.4	49.3	[48,51)
68.6	60.8	[66,69)
52.4	48.5	[51,54)
72.3	68.7	[72,75)
45.1	41.9	[45,48)
37.9	36.7	[36,39)
71.8	79.2	[69,72)
66.3	65.9	[66,69)
70.1	71.2	[69,72)
68.2	66.1	[66,69)
37.4	46.3	[36,39)
42.6	38.3	[42,45)
40.1	52.1	[39,42)
34.9	40.8	[33,36)
58.5	59	[57,60)
31.3	35.9	[30,33)
26.5	29.9	[24,27)
64.4	63.4	[63,66)
68.2	64	[66,69)
20.6	30	[18,21)
59.5	63.7	[57,60)
54.2	54.2	[54,57)
50	54.6	[48,51)
75.7	66.6	[75,78)
70	72.5	[69,72)
61	52.6	[60,63)
46.8	51.2	[45,48)
72.8	73.8	[72,75)
64.6	73.7	[63,66)
44.5	45	[42,45)
37.3	37.9	[36,39)
32.4	35.6	[30,33)
43	42.2	[42,45)
31.2	35.8	[30,33)
74.1	68.6	[72,75)
38.1	43	[36,39)
70	73.6	[69,72)
74.6	70.9	[72,75)
53.9	51.3	[51,54)
53.9	46.4	[51,54)
40.7	42.5	[39,42)
33.9	32.6	[33,36)
38.7	33.6	[36,39)
45.4	44.9	[45,48)
47.5	50.2	[45,48)
70.6	70.5	[69,72)
50	53.6	[48,51)
46.1	50.5	[45,48)
72	57.9	[72,75)
41.3	40.5	[39,42)
56.2	62.4	[54,57)
69.5	70.6	[69,72)
54.7	54.4	[54,57)
75.5	76.8	[75,78)
80.3	73.1	[78,81)
60.8	60.2	[60,63)
54.8	59.7	[54,57)
72.1	72.5	[72,75)
62.4	60.8	[60,63)
50	46.2	[48,51)
26.2	24.1	[24,27)
53	46.7	[51,54)
73.7	78.9	[72,75)
42.8	45.6	[42,45)
46.5	56.7	[45,48)
42.1	51.4	[42,45)
52.8	41.7	[51,54)
27.8	24.2	[27,30)
50.8	49.7	[48,51)
44.9	44.2	[42,45)
46.3	40.2	[45,48)
26.8	33.8	[24,27)
50.8	43.3	[48,51)
51.5	54.5	[51,54)
49.7	51.2	[48,51)
71.9	71.9	[69,72)
54.9	57.8	[54,57)
64.9	61.7	[63,66)
43.3	38.1	[42,45)
49.5	52.3	[48,51)
32.4	23.7	[30,33)
66.9	74.8	[66,69)
40.8	49.2	[39,42)
65.8	74.2	[63,66)
62.1	53.7	[60,63)
60	62.8	[60,63)
53.6	50.5	[51,54)
35.4	37	[33,36)
58	62.4	[57,60)
69.6	75.8	[69,72)
55.2	62.7	[54,57)
37.2	30.6	[36,39)
67.9	70.8	[66,69)
60.3	68.4	[60,63)
54.8	56.1	[54,57)
45.4	43.3	[45,48)
47.8	50.9	[45,48)
41	42.6	[39,42)
40.1	43	[39,42)
22.7	30.4	[21,24)
52.6	49.7	[51,54)
76.3	71.1	[75,78)
75.4	77.7	[75,78)
55.2	58.9	[54,57)
79.2	73	[78,81)
53.6	50.3	[51,54)
40	47	[39,42)
53.1	49.2	[51,54)
71.3	69.4	[69,72)
45.9	53.9	[45,48)
36.4	36.5	[36,39)
64.1	62.8	[63,66)
37.5	36.6	[36,39)
34.2	33.4	[33,36)
74.1	72.6	[72,75)
47.3	49.7	[45,48)
58	59.9	[57,60)
50.1	48.6	[48,51)
67.7	69.5	[66,69)
45.9	45.2	[45,48)
74.2	72.6	[72,75)
66.9	71	[66,69)
43.6	41.9	[42,45)
37.3	40.2	[36,39)
33.5	35.3	[33,36)
36.4	42	[36,39)
28.2	33.2	[27,30)
31.3	41.7	[30,33)
70.1	72.8	[69,72)
37.4	32.5	[36,39)
54.2	65.3	[54,57)
68.8	73.7	[66,69)
49.3	55.4	[48,51)
69.5	58	[69,72)
38.4	49.8	[36,39)
57.3	66.6	[57,60)
61	70.9	[60,63)
54.6	45.2	[54,57)
54.4	53.4	[54,57)
62.6	63.3	[60,63)
59.4	65	[57,60)
59.5	66.5	[57,60)
70.3	62.9	[69,72)
69.9	70.4	[69,72)
66.3	71.3	[66,69)
66.6	68	[66,69)
65.2	60.1	[63,66)
49.6	52.4	[48,51)
32.8	37.6	[30,33)
35.8	34.2	[33,36)
70.3	70.2	[69,72)
76.1	68.2	[75,78)
70	65.3	[69,72)
74.8	74.9	[72,75)
33.7	28.3	[33,36)
50.7	63.4	[48,51)
38.8	29.4	[36,39)
64.9	65	[63,66)
64.3	53.8	[63,66)
72.5	74	[72,75)
68.1	62.2	[66,69)
48.7	41.3	[48,51)
58.4	55.3	[57,60)
52.6	50.2	[51,54)
73.6	72.4	[72,75)
40.1	44.1	[39,42)
28.8	31.1	[27,30)
34.7	38	[33,36)
29	37.5	[27,30)
56.4	55.6	[54,57)
35	43.6	[33,36)
47.5	40.1	[45,48)
40.3	43.8	[39,42)
52.1	50.1	[51,54)
44.7	37.7	[42,45)
68.9	70.3	[66,69)
49.9	50.3	[48,51)
43.5	43.1	[42,45)
73.7	72.8	[72,75)
51	50.4	[51,54)
76.9	72	[75,78)
37.1	48.6	[36,39)
39.1	60.2	[39,42)
26.7	35.8	[24,27)
51.3	44.5	[51,54)
67.5	74.6	[66,69)
59.5	53.5	[57,60)
18.8	22.3	[18,21)
53.9	50.4	[51,54)
49.2	45.1	[48,51)
50.1	52.5	[48,51)
46.6	52.7	[45,48)
22	26.1	[21,24)
53	48	[51,54)
58.3	52.6	[57,60)
71.4	71.1	[69,72)
54.2	55.5	[54,57)
34.6	29.9	[33,36)
49.2	54.1	[48,51)
23.2	23.3	[21,24)
61.7	68.1	[60,63)
66.1	69.3	[66,69)
61.8	67.4	[60,63)
67.6	69.6	[66,69)
69.2	57.3	[69,72)
45.6	46	[45,48)
81.4	69.7	[81,84)
72.6	67.1	[72,75)
62.3	58.4	[60,63)
51.4	52.5	[51,54)
60.4	57	[60,63)
43.6	40.1	[42,45)
77	67.7	[75,78)
36.6	31.1	[36,39)
64.9	66.6	[63,66)
68.6	66.6	[66,69)
70.7	71.8	[69,72)
59.5	67.7	[57,60)
62.1	58.6	[60,63)
64.7	70.4	[63,66)
74.4	70.4	[72,75)
50.2	44.5	[48,51)
39.8	39.3	[39,42)
74.1	72.9	[72,75)
62.8	62.9	[60,63)
48.6	42.3	[48,51)
51.8	31.9	[51,54)
42.1	41.5	[42,45)
47.7	46.4	[45,48)
46.8	48.5	[45,48)
65.2	55.7	[63,66)
48.7	58.5	[48,51)
53.7	47.3	[51,54)
68.5	70.8	[66,69)
62.4	62.8	[60,63)
35.4	23.1	[33,36)
64.4	76.4	[63,66)
78.2	72.8	[78,81)
29.9	31.9	[27,30)
58	64.5	[57,60)
49	47	[48,51)
66.9	66.6	[66,69)
28.1	23.9	[27,30)
35.3	26	[33,36)
60.8	61.1	[60,63)
36.6	35.1	[36,39)
55.3	54.2	[54,57)
32.7	36.3	[30,33)
65.3	67.6	[63,66)
66.9	69.3	[66,69)
41.3	37.8	[39,42)
66.6	67.2	[66,69)
68.3	64.9	[66,69)
45.9	48.1	[45,48)
65.8	69.6	[63,66)
51.1	59.8	[51,54)
31.7	26	[30,33)
47.1	44.2	[45,48)
30.3	29.8	[30,33)
78.2	72.8	[78,81)
45.2	34.5	[45,48)
76.2	69.2	[75,78)
33.1	35.5	[33,36)
65.8	66.9	[63,66)
41	36.7	[39,42)
28.8	34.7	[27,30)
51.3	43.8	[51,54)
51.9	50.5	[51,54)
49.9	53.6	[48,51)
50.1	47.8	[48,51)
55.6	56.1	[54,57)
30	27.1	[30,33)
62.9	65.2	[60,63)
60.1	64.4	[60,63)
51.5	44	[51,54)
75.8	74.9	[75,78)
63.8	56.4	[63,66)
69.9	70.5	[69,72)
71.2	69.6	[69,72)
49.2	52.8	[48,51)
43.7	44.1	[42,45)
64.9	69	[63,66)
69.3	63.7	[69,72)
66.2	70.6	[66,69)
73.2	71.5	[72,75)
62.6	50.3	[60,63)
55.4	56.5	[54,57)
62.4	66.7	[60,63)
73.2	67.1	[72,75)
33.6	33.9	[33,36)
48.9	48.8	[48,51)
66	62.4	[66,69)
28.4	33.2	[27,30)
66.2	65.6	[66,69)
49.1	48.2	[48,51)
53.7	53.9	[51,54)
55.9	72.5	[54,57)
59.5	69.8	[57,60)
64	67.5	[63,66)
70.2	74	[69,72)
48.1	46.6	[48,51)
52.6	48.5	[51,54)
56.8	53.6	[54,57)
43	39.6	[42,45)
40	38.8	[39,42)
46.2	48.9	[45,48)
67.3	64.6	[66,69)
30.4	32.9	[30,33)
43.1	46.1	[42,45)
73.1	71.7	[72,75)
50.3	42.6	[48,51)
45.9	42.4	[45,48)
30.8	30.9	[30,33)
52	55	[51,54)
38.7	30.9	[36,39)
25.2	27.9	[24,27)
65.3	75.1	[63,66)
25	25.7	[24,27)
45.2	51.2	[45,48)
72.9	68.5	[72,75)
28.9	32.9	[27,30)
59.3	67.9	[57,60)
56.6	53.8	[54,57)
35.4	35.4	[33,36)
43.5	39.6	[42,45)
78.3	69.9	[78,81)
31.2	28.8	[30,33)
51.8	50.1	[51,54)
72.8	70.2	[72,75)
38.4	41.1	[36,39)
50.3	53.4	[48,51)
65.7	72.8	[63,66)
32.7	37.3	[30,33)
81.9	73.6	[81,84)
40.1	40.5	[39,42)
26.5	28.4	[24,27)
35.7	53.2	[33,36)
52.9	49.9	[51,54)
39.3	42.4	[39,42)
46.3	41.8	[45,48)
52.4	57.4	[51,54)
69.2	67.2	[69,72)
25.6	32.8	[24,27)
62.2	59.6	[60,63)
36.3	41.6	[36,39)
59.8	51.1	[57,60)
41	46.1	[39,42)
33.5	35.5	[33,36)
66.3	74	[66,69)
55.7	50.4	[54,57)
58.8	53.3	[57,60)
52.5	52.1	[51,54)
46.5	45.7	[45,48)
48.9	54.6	[48,51)
48.7	42.9	[48,51)
41	49.8	[39,42)
64.8	70	[63,66)
40.6	49.2	[39,42)
34.8	32.5	[33,36)
59	60	[57,60)
30.5	22.3	[30,33)
36.7	36.8	[36,39)
65.3	67.6	[63,66)
54.6	57.4	[54,57)
74.6	71	[72,75)
41.3	46	[39,42)
42.9	44.5	[42,45)
33	26.6	[33,36)
70.1	72.6	[69,72)
48.7	57	[48,51)
36.7	45.1	[36,39)
59.7	65.2	[57,60)
47.2	55.3	[45,48)
28.3	28.6	[27,30)
74.4	71	[72,75)
36.2	41.8	[36,39)
67.2	59.1	[66,69)
66.1	69.4	[66,69)
38.8	31.2	[36,39)
61.6	51.7	[60,63)
63.8	65.9	[63,66)
39	49.9	[39,42)
32.2	29.5	[30,33)
31.2	37.6	[30,33)
66.8	66	[66,69)
47.1	44	[45,48)
45.2	55.8	[45,48)
50.9	56.7	[48,51)
54.8	58.7	[54,57)
44.7	43.3	[42,45)
43.7	41.7	[42,45)
79.7	74.7	[78,81)
67.1	66	[66,69)
29.5	37	[27,30)
67.3	70.8	[66,69)
26.3	26	[24,27)
49.6	44.8	[48,51)
31.2	29.8	[30,33)
39.4	38.6	[39,42)
61.6	69	[60,63)
25.9	33.5	[24,27)
50.2	47.9	[48,51)
36.9	40.4	[36,39)
35.2	35.5	[33,36)
59	53.1	[57,60)
52.5	48.9	[51,54)
62	73.6	[60,63)
53.2	49.4	[51,54)
60	52.2	[60,63)
69.7	71.6	[69,72)
39.4	36.2	[39,42)
60.4	58.3	[60,63)
30	40.4	[30,33)
73.6	69	[72,75)
33.6	30.5	[33,36)
38.1	41.6	[36,39)
47.6	44.2	[45,48)
33.4	38	[33,36)
62.3	62.7	[60,63)
50.2	48.3	[48,51)
67.7	75.4	[66,69)
50.7	49	[48,51)
63.5	58.8	[63,66)
74.6	71.9	[72,75)
44.8	45.8	[42,45)
73.4	76.3	[72,75)
31.2	31	[30,33)
43	53.2	[42,45)
67.5	65.7	[66,69)
61.4	53	[60,63)
71.3	68.1	[69,72)
62.9	74.4	[60,63)
66.4	68.9	[66,69)
51.1	39.8	[51,54)
65.6	70.1	[63,66)
45.5	44.8	[45,48)
61.2	71.1	[60,63)
52.6	51.1	[51,54)
49.1	43.7	[48,51)
44.2	42.3	[42,45)
52.1	52.2	[51,54)
49.9	49.2	[48,51)
79.4	68.2	[78,81)
54.3	48.2	[54,57)
61.5	74.1	[60,63)
63.5	66	[63,66)
44.7	34.5	[42,45)
75.3	71.2	[75,78)
58.7	63.9	[57,60)
54.9	52.5	[54,57)
39.4	45.7	[39,42)
58	49.1	[57,60)
62.3	62.6	[60,63)
32.5	28.9	[30,33)
56.8	51	[54,57)
49.7	53.9	[48,51)
43.9	47	[42,45)
44.1	47.9	[42,45)
31.7	32.4	[30,33)
63.2	74.2	[63,66)
31.7	38.3	[30,33)
43.3	31.7	[42,45)
47.7	43.1	[45,48)
50.7	48.1	[48,51)
40.9	38.7	[39,42)
41	44.1	[39,42)
53.7	50.8	[51,54)
35.9	31	[33,36)
74.7	74.4	[72,75)
43.6	44.3	[42,45)
32.7	31.3	[30,33)
52.5	50.1	[51,54)
50	51.9	[48,51)
45.4	38.2	[45,48)
34.2	38.4	[33,36)
36.5	37.7	[36,39)
60.6	50.2	[60,63)
53.8	46	[51,54)
62.1	63.5	[60,63)
66	61.1	[66,69)
34.2	32.4	[33,36)
32.3	30.9	[30,33)
75.1	73.8	[75,78)
49.6	49.7	[48,51)
53	44.1	[51,54)
34.7	36.7	[33,36)
34.1	34.9	[33,36)
73	72.4	[72,75)
62.9	73.9	[60,63)
37.5	32.9	[36,39)
31.1	21.6	[30,33)
48.6	47	[48,51)
46.4	51.3	[45,48)
65.5	67	[63,66)
46.8	52.5	[45,48)
45.7	45.5	[45,48)
46	47.5	[45,48)
33.5	39.7	[33,36)
54.9	63.5	[54,57)
74.7	68.9	[72,75)
45.2	44.3	[45,48)
37.2	27.6	[36,39)
58.1	68.3	[57,60)
51.5	56.8	[51,54)
59.2	57.2	[57,60)
66.2	66.5	[66,69)
25.7	26.6	[24,27)
36.8	39.7	[36,39)
60.9	48.8	[60,63)
42.2	52.1	[42,45)
47.1	49.4	[45,48)
57.1	71.6	[57,60)
54.8	51.5	[54,57)
60.3	60.9	[60,63)
56.3	51.4	[54,57)
54.5	63.9	[54,57)
57.1	40.7	[57,60)
35.4	31.4	[33,36)
47.6	47.8	[45,48)
63.9	70.1	[63,66)
69.4	72.3	[69,72)
47.8	42.6	[45,48)
30.5	28.1	[30,33)
36.8	48.9	[36,39)
74.3	72	[72,75)
64.1	64.1	[63,66)
60.4	70.7	[60,63)
25.2	25.3	[24,27)
60.8	56.9	[60,63)
39.5	34.2	[39,42)
66.4	63.6	[66,69)
56	45.2	[54,57)
31.5	45.8	[30,33)
50.2	58.3	[48,51)
41.5	39.4	[39,42)
65.9	57.4	[63,66)
55.2	62.6	[54,57)
25	22.1	[24,27)
37.1	35.4	[36,39)
56.9	54.8	[54,57)
68.8	71.8	[66,69)
59.7	48.9	[57,60)
49.1	61.8	[48,51)
47.3	51.2	[45,48)
34.2	32.4	[33,36)
31.8	31.1	[30,33)
51.3	51.1	[51,54)
45.8	40.7	[45,48)
74.9	73.7	[72,75)
47.6	48	[45,48)
53.5	45	[51,54)
47.1	52	[45,48)
76.9	76.4	[75,78)
39.4	49.8	[39,42)
74.9	69	[72,75)
70.5	76.3	[69,72)
39.4	30.7	[39,42)
68.7	68.8	[66,69)
60.9	60.6	[60,63)
53.4	54.4	[51,54)
49.4	50.6	[48,51)
47.7	52.2	[45,48)
21.3	27.2	[21,24)
38.6	40.3	[36,39)
53.2	63	[51,54)
53.7	50.7	[51,54)
37.2	36.1	[36,39)
44.6	58	[42,45)
56	55.3	[54,57)
50.6	57.6	[48,51)
52.1	54.7	[51,54)
49.8	54.2	[48,51)
44.7	48.2	[42,45)
44.3	51.1	[42,45)
28.2	36.7	[27,30)
47.6	48	[45,48)
49.7	53.7	[48,51)
53.2	56.3	[51,54)
65.6	69.4	[63,66)
50.6	51.6	[48,51)
26	37	[24,27)
70.9	62.9	[69,72)
34.9	36.8	[33,36)
28.9	26.6	[27,30)
59.3	55.4	[57,60)
46.1	43.4	[45,48)
61.6	66.7	[60,63)
61.1	64.8	[60,63)
57.2	61.4	[57,60)
27.7	25	[27,30)
59.2	53.2	[57,60)
50.9	50	[48,51)
68.7	65.3	[66,69)
56.3	57.3	[54,57)
49.8	48.6	[48,51)
47.4	36.3	[45,48)
34.4	35.1	[33,36)
64.7	69.6	[63,66)
