CA	organ_age	Age_group
63.8	69.9	[63,66)
52.4	40	[51,54)
52.5	40.4	[51,54)
76	71.3	[75,78)
33.7	28.4	[33,36)
43.1	40	[42,45)
73.8	71.4	[72,75)
55.4	52.7	[54,57)
57.7	67.1	[57,60)
42.9	52.4	[42,45)
29.5	36.3	[27,30)
28.6	36.8	[27,30)
44.1	48.7	[42,45)
30.9	30	[30,33)
29	32.7	[27,30)
32.3	33.4	[30,33)
46.6	42	[45,48)
72.4	71.2	[72,75)
45.7	42.1	[45,48)
42.8	46.2	[42,45)
24.2	31.5	[24,27)
44.4	40.2	[42,45)
59	49.6	[57,60)
68.2	71.5	[66,69)
63.3	67	[63,66)
41.6	45.6	[39,42)
28.4	29	[27,30)
34.5	33.7	[33,36)
73	69.2	[72,75)
52.3	54.6	[51,54)
35.6	34.7	[33,36)
52.8	56.2	[51,54)
46.6	42.5	[45,48)
71.2	66.1	[69,72)
51.7	33.6	[51,54)
67.5	70.5	[66,69)
63.9	65.1	[63,66)
41.2	36.5	[39,42)
71	64.8	[69,72)
31.7	33.7	[30,33)
48.9	55.9	[48,51)
50.5	52.1	[48,51)
41.2	45.3	[39,42)
54.5	52.3	[54,57)
22.8	22.4	[21,24)
36.8	29.7	[36,39)
77.1	69.9	[75,78)
50.9	51.1	[48,51)
53.4	47.8	[51,54)
57	64.6	[57,60)
70.6	72.5	[69,72)
63.8	65.1	[63,66)
54.9	59.1	[54,57)
52.5	45.7	[51,54)
62.5	54.1	[60,63)
63.8	51.8	[63,66)
42.5	43.2	[42,45)
39.1	38.3	[39,42)
48.5	52.6	[48,51)
71.5	70.8	[69,72)
65.6	54.7	[63,66)
43.1	33.1	[42,45)
27.5	29.5	[27,30)
57.3	52.9	[57,60)
72.2	69.9	[72,75)
48.3	44.7	[48,51)
64.4	53.6	[63,66)
32.8	35.3	[30,33)
28	33.6	[27,30)
51.6	53.8	[51,54)
75.3	69.7	[75,78)
66.4	56.1	[66,69)
50.1	49.2	[48,51)
58.3	63.8	[57,60)
35.2	40.2	[33,36)
53.7	51.4	[51,54)
45.4	46.8	[45,48)
58.3	53	[57,60)
37.9	46.6	[36,39)
56.1	49	[54,57)
66.6	64.8	[66,69)
76.8	73.4	[75,78)
69.6	75.8	[69,72)
46.5	49.4	[45,48)
37	35.1	[36,39)
76.8	79.3	[75,78)
71.1	70.5	[69,72)
71.3	73.2	[69,72)
55.1	51.8	[54,57)
45.2	43.8	[45,48)
32.5	31.3	[30,33)
78.4	77.7	[78,81)
38.8	32.6	[36,39)
42.6	40.9	[42,45)
47.9	44.2	[45,48)
42.9	37.9	[42,45)
48.8	50.8	[48,51)
48.7	53	[48,51)
73.1	63.5	[72,75)
66.4	63.7	[66,69)
47.5	36.8	[45,48)
58.4	50.2	[57,60)
65.6	70.4	[63,66)
60.3	59	[60,63)
67.1	72.3	[66,69)
44.4	39.8	[42,45)
70.3	75.5	[69,72)
55.8	51.4	[54,57)
57.4	51.6	[57,60)
33.7	32.6	[33,36)
59.9	60.8	[57,60)
55.4	60.2	[54,57)
45.7	49.3	[45,48)
46.9	52.5	[45,48)
67.4	69.2	[66,69)
30.1	33.3	[30,33)
72.3	70.8	[72,75)
73	69.1	[72,75)
67.5	70.6	[66,69)
23.9	27.4	[21,24)
28.9	27.7	[27,30)
47.6	47.2	[45,48)
79.2	70.8	[78,81)
71.3	69.9	[69,72)
38.5	45.2	[36,39)
50.1	51.8	[48,51)
31.7	31.3	[30,33)
64.5	77	[63,66)
50.8	47.5	[48,51)
35.8	45.5	[33,36)
36.6	42.1	[36,39)
25.5	24.9	[24,27)
59.8	56.8	[57,60)
26.1	28.8	[24,27)
63.7	69.2	[63,66)
71.2	73.1	[69,72)
65.3	66.7	[63,66)
40.7	46.2	[39,42)
29.3	28.9	[27,30)
22	30.9	[21,24)
61.8	60.1	[60,63)
66.3	71	[66,69)
63.3	58.1	[63,66)
34.9	41.4	[33,36)
53.1	52.2	[51,54)
50.2	57	[48,51)
48.3	48.4	[48,51)
52.8	52.9	[51,54)
55.4	59.1	[54,57)
48.8	54.3	[48,51)
50.9	51.1	[48,51)
81.4	74.6	[81,84)
57.5	62.6	[57,60)
61.9	69.9	[60,63)
35.3	34	[33,36)
59.4	69.9	[57,60)
52.6	52.3	[51,54)
59.3	57.4	[57,60)
24.1	24.3	[24,27)
51.4	49.3	[51,54)
43.9	39.9	[42,45)
75.2	70.8	[75,78)
58.9	55.7	[57,60)
71.8	82.3	[69,72)
46.3	46	[45,48)
24.5	27.7	[24,27)
70.9	71.4	[69,72)
50.1	47.7	[48,51)
28.2	32.2	[27,30)
33.2	36	[33,36)
66.9	76.9	[66,69)
60.2	59.8	[60,63)
30.9	34.9	[30,33)
73.8	68.9	[72,75)
64.1	69.1	[63,66)
34.8	43.3	[33,36)
56	55.2	[54,57)
55.5	52.2	[54,57)
64.9	73.7	[63,66)
45.9	49.3	[45,48)
55.4	48.3	[54,57)
31.2	40.8	[30,33)
35.8	33.9	[33,36)
67.2	71	[66,69)
70.7	68.8	[69,72)
45.6	52.6	[45,48)
51.6	55.7	[51,54)
46.2	48.9	[45,48)
52.1	47.4	[51,54)
66.8	62.6	[66,69)
50.3	52.2	[48,51)
58.5	59.7	[57,60)
61.3	65.7	[60,63)
50.1	49.1	[48,51)
37.4	31.5	[36,39)
25.7	30.8	[24,27)
61	67.7	[60,63)
48.9	49.2	[48,51)
33.9	33	[33,36)
45.1	37.4	[45,48)
75.6	75	[75,78)
41.8	49.4	[39,42)
46.9	40.2	[45,48)
49	58.7	[48,51)
52.4	54.4	[51,54)
74.6	72	[72,75)
52.1	53	[51,54)
52	50.1	[51,54)
77.3	72.1	[75,78)
55.3	55.5	[54,57)
66	50.6	[66,69)
22.3	23	[21,24)
31.1	26.2	[30,33)
38	34.1	[36,39)
40.9	44.1	[39,42)
57.3	57.1	[57,60)
75.8	73.8	[75,78)
42.1	43.8	[42,45)
42.9	46.2	[42,45)
51.6	51.6	[51,54)
41.1	50.2	[39,42)
52.8	52.8	[51,54)
43.8	40.1	[42,45)
35.5	36	[33,36)
50.7	50.2	[48,51)
54.2	61.5	[54,57)
39.5	38.1	[39,42)
47.1	56	[45,48)
51.3	43.3	[51,54)
62.3	64.1	[60,63)
44.7	42.7	[42,45)
61.5	66.1	[60,63)
55.8	69	[54,57)
27.7	38	[27,30)
35.8	33.8	[33,36)
63	70.6	[63,66)
66.7	73.2	[66,69)
40.9	47.1	[39,42)
55	55.1	[54,57)
62.2	54.7	[60,63)
68.4	69.5	[66,69)
54.2	54.7	[54,57)
49.3	48	[48,51)
56.8	67.2	[54,57)
53	53.1	[51,54)
67.8	67.4	[66,69)
45.7	39.6	[45,48)
53.7	66.9	[51,54)
74.4	73.5	[72,75)
47.5	47.2	[45,48)
78.8	70.6	[78,81)
70	70.1	[69,72)
42.5	33.9	[42,45)
67.5	67.9	[66,69)
23.7	32.7	[21,24)
59.9	61.9	[57,60)
38.4	42.2	[36,39)
52.4	52.2	[51,54)
75.4	75.8	[75,78)
50.3	42	[48,51)
32	29.3	[30,33)
67.5	72.2	[66,69)
52.7	63.7	[51,54)
31	31.3	[30,33)
43.2	46	[42,45)
67.3	68.5	[66,69)
63.2	58.4	[63,66)
66.5	64.5	[66,69)
50	46.2	[48,51)
74.6	70.6	[72,75)
60	61.3	[60,63)
69.9	61.2	[69,72)
31	34.6	[30,33)
62	57.9	[60,63)
59.2	56.2	[57,60)
62.8	60.9	[60,63)
56.7	53.3	[54,57)
51.8	44	[51,54)
40	33.8	[39,42)
37.4	44.2	[36,39)
69.3	75.6	[69,72)
61	59.8	[60,63)
81.4	80.3	[81,84)
49.5	54	[48,51)
50.8	42.1	[48,51)
65.5	65	[63,66)
47.7	48.6	[45,48)
64.7	66.5	[63,66)
40.4	41.7	[39,42)
44.3	34.9	[42,45)
41.4	28.1	[39,42)
63.2	71.6	[63,66)
74.9	70.3	[72,75)
72.5	71.3	[72,75)
60.9	60.9	[60,63)
73	75.6	[72,75)
47.9	41	[45,48)
59.2	71	[57,60)
69.1	74.6	[69,72)
53.6	48.4	[51,54)
63.1	71.8	[63,66)
40.5	35.4	[39,42)
33.7	27.3	[33,36)
48.4	49	[48,51)
37.8	45.1	[36,39)
56.1	52.8	[54,57)
64.6	69.8	[63,66)
53.9	46.8	[51,54)
51.2	50.5	[51,54)
45.7	50.1	[45,48)
62.8	67.7	[60,63)
64.7	76.1	[63,66)
32.4	39.7	[30,33)
42.5	32.8	[42,45)
46.2	41.3	[45,48)
41.2	44.5	[39,42)
49.2	62.9	[48,51)
72.3	73.4	[72,75)
61.5	52.5	[60,63)
48.4	51.2	[48,51)
63.9	48.5	[63,66)
44.6	43.8	[42,45)
68.5	71.9	[66,69)
77	75.6	[75,78)
69.8	66.3	[69,72)
68.1	67.5	[66,69)
36.8	36	[36,39)
52.8	44.9	[51,54)
51.3	44.3	[51,54)
60.9	44.1	[60,63)
44.5	38	[42,45)
72.5	69.6	[72,75)
66.6	65.5	[66,69)
73.3	78.9	[72,75)
55.5	54	[54,57)
65.5	65	[63,66)
73.3	70.2	[72,75)
21	23	[21,24)
42.7	38.1	[42,45)
45.2	50.1	[45,48)
50.8	51.3	[48,51)
38.6	42.1	[36,39)
36.1	34.5	[36,39)
44.9	39.1	[42,45)
75.9	68.1	[75,78)
44.8	43.3	[42,45)
63.4	73.4	[63,66)
44.3	43.6	[42,45)
49.6	45.7	[48,51)
33.4	30.1	[33,36)
46.7	49.1	[45,48)
48.3	51	[48,51)
72.7	68.7	[72,75)
47.2	42.1	[45,48)
56.9	55.9	[54,57)
54.7	52.6	[54,57)
53.7	51.4	[51,54)
53.4	54.7	[51,54)
49.9	62.4	[48,51)
63.7	59.5	[63,66)
75.9	71.3	[75,78)
64.4	70.2	[63,66)
55.7	59.8	[54,57)
74.2	79	[72,75)
47.8	48.1	[45,48)
66.4	69.4	[66,69)
35.9	38	[33,36)
68.2	68.5	[66,69)
50.5	50.8	[48,51)
54.2	67	[54,57)
41.4	58	[39,42)
51.2	39.1	[51,54)
73.5	76.9	[72,75)
26.6	25.9	[24,27)
48.1	45.5	[48,51)
67.6	70.6	[66,69)
68.2	75.9	[66,69)
62.8	50.5	[60,63)
61.3	54.8	[60,63)
56.5	51.2	[54,57)
66.6	75.4	[66,69)
32.5	28.1	[30,33)
73.3	76.9	[72,75)
61.7	60.9	[60,63)
69.5	65.1	[69,72)
50.6	48.8	[48,51)
75	73.2	[75,78)
37.5	30.6	[36,39)
77.9	69.9	[75,78)
47.7	50.1	[45,48)
57.2	61.1	[57,60)
36.8	35.1	[36,39)
59.3	62.5	[57,60)
53.1	62.4	[51,54)
63	58.2	[63,66)
70.6	68.2	[69,72)
67.9	72.7	[66,69)
53.8	43.6	[51,54)
44.5	50.2	[42,45)
42.1	45.2	[42,45)
31	30.2	[30,33)
49.8	50.5	[48,51)
64.6	67.2	[63,66)
35.5	35.3	[33,36)
38.1	29.7	[36,39)
50.9	47.4	[48,51)
45.6	54	[45,48)
64.5	67.2	[63,66)
55.2	58.3	[54,57)
55.4	53.2	[54,57)
30.7	34.7	[30,33)
36.8	29.1	[36,39)
55.7	60.7	[54,57)
68	74.3	[66,69)
65.6	74.8	[63,66)
73.1	69.1	[72,75)
51.3	43.2	[51,54)
45.1	47.2	[45,48)
30.2	27.4	[30,33)
71.3	80.2	[69,72)
48.7	50.5	[48,51)
37.8	35.7	[36,39)
66.6	72.6	[66,69)
55	62.7	[54,57)
62	68.4	[60,63)
37.8	66.3	[36,39)
23	21.3	[21,24)
33.7	30.5	[33,36)
51.2	51.7	[51,54)
56.8	61.8	[54,57)
61.7	57	[60,63)
62.5	66.7	[60,63)
53.5	50.2	[51,54)
58.6	60.7	[57,60)
51.7	56.6	[51,54)
54.7	51.6	[54,57)
64	69.3	[63,66)
34.9	32.4	[33,36)
48.5	48.5	[48,51)
44.9	34.1	[42,45)
54.1	50.2	[54,57)
72.4	73.5	[72,75)
39.3	41.2	[39,42)
39.7	46.8	[39,42)
29.9	34.1	[27,30)
40.9	39.6	[39,42)
37.8	35.1	[36,39)
83.1	76.5	[81,84)
64.3	67.6	[63,66)
41.9	50.4	[39,42)
52.6	55.7	[51,54)
32.3	28.8	[30,33)
33.2	43.6	[33,36)
50.4	49.5	[48,51)
47.8	46.9	[45,48)
45.9	47.8	[45,48)
69.6	68.8	[69,72)
69.4	71.7	[69,72)
25.6	29.5	[24,27)
54.6	61.8	[54,57)
54.2	62.7	[54,57)
74.4	75.8	[72,75)
58.7	54.7	[57,60)
57.9	55.4	[57,60)
68.9	79.2	[66,69)
18.2	21	[18,21)
30.8	23.4	[30,33)
69.5	69.7	[69,72)
45.7	41.6	[45,48)
73.7	73.3	[72,75)
44	34.5	[42,45)
38.4	40.6	[36,39)
46.7	35.5	[45,48)
51.6	45.5	[51,54)
76.4	70.3	[75,78)
43.9	43.3	[42,45)
66.7	70.5	[66,69)
41.1	33.9	[39,42)
58.1	61.4	[57,60)
37.8	39	[36,39)
74.2	73.1	[72,75)
75.2	70.3	[75,78)
39.3	39.7	[39,42)
53.2	42.4	[51,54)
39.1	34.9	[39,42)
52	53.8	[51,54)
71	69.2	[69,72)
72	74.1	[72,75)
70.5	74.7	[69,72)
73	68.2	[72,75)
52.1	55.7	[51,54)
63.5	60.7	[63,66)
67.5	72.3	[66,69)
41.7	36.3	[39,42)
47.9	58.3	[45,48)
56.7	54.5	[54,57)
64.2	71.8	[63,66)
72.3	68.2	[72,75)
45.1	35.4	[45,48)
68.8	68.3	[66,69)
50.8	61	[48,51)
38.1	45	[36,39)
30	35.1	[30,33)
57.6	51.8	[57,60)
42.7	38.5	[42,45)
50.8	53.2	[48,51)
65.3	61.9	[63,66)
54.7	61.9	[54,57)
38	45.2	[36,39)
72.7	70.9	[72,75)
70.6	74.1	[69,72)
27.1	27	[27,30)
65.6	67.1	[63,66)
75.4	72.1	[75,78)
70.2	70.4	[69,72)
30.4	34.8	[30,33)
47.1	38.3	[45,48)
66	67.4	[66,69)
33.6	33.2	[33,36)
47.3	50.7	[45,48)
62.7	62.6	[60,63)
44.7	39.3	[42,45)
37.3	47.2	[36,39)
70.9	60.2	[69,72)
63	69.2	[63,66)
26.3	24.6	[24,27)
69.9	70.3	[69,72)
44.5	47.8	[42,45)
77.9	73.4	[75,78)
43.2	41.3	[42,45)
29.6	35.5	[27,30)
38.6	32.4	[36,39)
34.4	30.5	[33,36)
46.5	50.9	[45,48)
46	52.5	[45,48)
37.4	34.8	[36,39)
65.4	68.5	[63,66)
48.9	50.8	[48,51)
56.7	52.3	[54,57)
78.4	72.8	[78,81)
54	49.6	[54,57)
66.9	73	[66,69)
46.7	42.3	[45,48)
59.5	65.1	[57,60)
34.4	43.2	[33,36)
63.2	70.5	[63,66)
70.9	69.7	[69,72)
51.1	49.4	[51,54)
41.8	39.7	[39,42)
39.6	49.7	[39,42)
70	70.7	[69,72)
56.2	51.2	[54,57)
41.3	41.9	[39,42)
42.5	48.2	[42,45)
70.5	76.5	[69,72)
79.8	65.1	[78,81)
47.1	50.8	[45,48)
32.4	38.6	[30,33)
49.2	55.8	[48,51)
59.2	65.2	[57,60)
65.4	74	[63,66)
64.5	57.4	[63,66)
62.2	58.1	[60,63)
40.2	44.9	[39,42)
74.5	71.2	[72,75)
44.7	43	[42,45)
34.7	24.2	[33,36)
54.5	52	[54,57)
51.4	54.7	[51,54)
53.2	46.7	[51,54)
70.4	70.9	[69,72)
32.1	30	[30,33)
48.8	47.8	[48,51)
48.7	53.3	[48,51)
31.4	33.6	[30,33)
33	41.1	[33,36)
74.4	73.1	[72,75)
34.6	44.5	[33,36)
46.5	48.9	[45,48)
71.6	75.2	[69,72)
64.6	70.7	[63,66)
82.3	72	[81,84)
68.5	69.6	[66,69)
34.4	42.2	[33,36)
73.9	71	[72,75)
57.6	60.3	[57,60)
56.5	58.7	[54,57)
57.4	54.4	[57,60)
28.2	29.7	[27,30)
70.9	73.9	[69,72)
58.6	53.8	[57,60)
71.3	74	[69,72)
52.8	54.1	[51,54)
70.5	73	[69,72)
67	69.7	[66,69)
67.9	68.7	[66,69)
77.4	74.4	[75,78)
77.9	74.9	[75,78)
75.7	73.5	[75,78)
77.4	73.6	[75,78)
75.3	67.9	[75,78)
42.4	37	[42,45)
41.8	35.7	[39,42)
37.4	39.7	[36,39)
63.4	60.3	[63,66)
72	73.3	[72,75)
36.8	40.2	[36,39)
63.4	68.6	[63,66)
64.9	56.9	[63,66)
29.4	28	[27,30)
74	70.5	[72,75)
66.4	69	[66,69)
51.3	49.6	[51,54)
75.5	70.3	[75,78)
41.8	49.9	[39,42)
62.6	58.4	[60,63)
73.6	73.9	[72,75)
50.3	53.1	[48,51)
66.6	67.6	[66,69)
75.2	66.1	[75,78)
59.6	53.8	[57,60)
50.1	50.7	[48,51)
49	45.5	[48,51)
67.2	56.7	[66,69)
63.4	58.3	[63,66)
33.3	35.8	[33,36)
40.7	35.7	[39,42)
56.9	57.4	[54,57)
73.2	69.3	[72,75)
68.8	65.9	[66,69)
56	59.6	[54,57)
52	48	[51,54)
59	60.6	[57,60)
59.6	47.9	[57,60)
39.5	34.9	[39,42)
36	43.5	[36,39)
70.5	75.2	[69,72)
34.2	33.9	[33,36)
66.3	69.2	[66,69)
79.9	80.3	[78,81)
31.1	29.1	[30,33)
67.4	65.6	[66,69)
65	72.4	[63,66)
62.4	55.6	[60,63)
28.8	30	[27,30)
73.3	70.8	[72,75)
65.2	70.2	[63,66)
48.1	43.7	[48,51)
71.2	69.7	[69,72)
49.4	52	[48,51)
75.7	70.5	[75,78)
36	43.7	[36,39)
46.4	50.4	[45,48)
50.3	37.2	[48,51)
37	40.2	[36,39)
65.5	66.5	[63,66)
78.4	70.9	[78,81)
23.8	29.7	[21,24)
58.8	49.5	[57,60)
68.7	68	[66,69)
72.2	64.2	[72,75)
66.6	71.6	[66,69)
29.2	31.6	[27,30)
52.3	47.4	[51,54)
36.3	48.4	[36,39)
48.7	50	[48,51)
36.3	32.3	[36,39)
66.6	70.2	[66,69)
36.4	40.7	[36,39)
58.7	67.1	[57,60)
37.1	32.2	[36,39)
45	42.7	[45,48)
37.2	35.4	[36,39)
38.8	37.3	[36,39)
25.1	21.4	[24,27)
64.1	56.1	[63,66)
45.2	43	[45,48)
60.8	65	[60,63)
52.1	52.6	[51,54)
41	41	[39,42)
42.2	40.2	[42,45)
73.2	68.1	[72,75)
27	36.2	[27,30)
53.9	50.4	[51,54)
72.8	74	[72,75)
71.4	74	[69,72)
43.3	52.4	[42,45)
36.1	35.3	[36,39)
76.1	71.6	[75,78)
37.5	30.9	[36,39)
49.5	42.1	[48,51)
67.2	72.6	[66,69)
52.5	53.4	[51,54)
40.3	42.6	[39,42)
63.9	55.2	[63,66)
74.7	73.1	[72,75)
24.9	30.1	[24,27)
47.1	46.4	[45,48)
49.7	53.4	[48,51)
45.5	45.8	[45,48)
40.6	38.9	[39,42)
48.2	53.6	[48,51)
40	36	[39,42)
76	70.7	[75,78)
42.2	44.1	[42,45)
76.2	73.9	[75,78)
18.2	22.2	[18,21)
69.4	76.1	[69,72)
59	61	[57,60)
32	37.2	[30,33)
65.4	64.8	[63,66)
49.1	55.1	[48,51)
37.3	39.1	[36,39)
63.7	71.8	[63,66)
70.1	68.4	[69,72)
35.2	35.5	[33,36)
58.8	62.1	[57,60)
55.3	54.2	[54,57)
34.2	42.5	[33,36)
64.8	63.5	[63,66)
77.6	75.6	[75,78)
67.4	70.8	[66,69)
67.8	64.7	[66,69)
36.4	39.6	[36,39)
68.9	72	[66,69)
65	75.3	[63,66)
63.8	69.7	[63,66)
43.1	37.1	[42,45)
70.9	70	[69,72)
55.7	68.4	[54,57)
69.4	70.3	[69,72)
45	50.1	[45,48)
69.9	66.5	[69,72)
67.3	67.4	[66,69)
48.6	50.4	[48,51)
57.2	59.7	[57,60)
52.1	45.4	[51,54)
36.4	40.3	[36,39)
70.4	73.7	[69,72)
43.2	42.5	[42,45)
49.9	52	[48,51)
62.5	68.1	[60,63)
58.7	54.4	[57,60)
57	50	[57,60)
40.8	31.3	[39,42)
41.8	45.8	[39,42)
41.3	54.4	[39,42)
34	34	[33,36)
47.5	34.2	[45,48)
43.5	64.4	[42,45)
58.1	62.6	[57,60)
68	67.9	[66,69)
51.3	48	[51,54)
40.4	48.8	[39,42)
65	64.3	[63,66)
52.4	45.4	[51,54)
38.3	34.7	[36,39)
45.5	45.6	[45,48)
33.5	31.5	[33,36)
54	46.3	[54,57)
36.4	33.8	[36,39)
44.3	38.9	[42,45)
69.7	62.9	[69,72)
50.8	52.8	[48,51)
64.9	67.3	[63,66)
45.1	53	[45,48)
64.2	61.6	[63,66)
36.6	37.6	[36,39)
46.3	50.6	[45,48)
60	65.9	[60,63)
47.9	44.9	[45,48)
27.2	27.6	[27,30)
57.7	49.8	[57,60)
53	69.1	[51,54)
23.3	27	[21,24)
37.5	31.4	[36,39)
43.1	48.1	[42,45)
61	63.4	[60,63)
38.9	41	[36,39)
59.1	73.2	[57,60)
31.3	36.2	[30,33)
44.7	40.8	[42,45)
27.9	24.1	[27,30)
62.6	58.8	[60,63)
35.2	32.3	[33,36)
63.2	64.5	[63,66)
39.7	54	[39,42)
49.9	47.3	[48,51)
42.5	46	[42,45)
39.5	36.5	[39,42)
52.8	46.5	[51,54)
74.4	72	[72,75)
60.1	66.8	[60,63)
33.2	38.3	[33,36)
65.2	65.9	[63,66)
67.7	64.8	[66,69)
71.5	67.2	[69,72)
72.5	69.6	[72,75)
70.5	67.2	[69,72)
46.4	51.8	[45,48)
77.3	73.6	[75,78)
54.7	56.8	[54,57)
63.4	66.1	[63,66)
52.1	52	[51,54)
42.5	37.6	[42,45)
48.2	48.8	[48,51)
59.7	58.4	[57,60)
59	64.5	[57,60)
57.4	50.2	[57,60)
46.1	44	[45,48)
53.2	53.9	[51,54)
64	64.7	[63,66)
28.4	34.7	[27,30)
81.4	68.7	[81,84)
48.7	47.4	[48,51)
63.5	53.6	[63,66)
55.5	59.7	[54,57)
70.2	66.1	[69,72)
75.5	76.5	[75,78)
57.8	61.6	[57,60)
59.6	58.4	[57,60)
48	46.9	[48,51)
36.3	42.4	[36,39)
52.6	49.6	[51,54)
54.9	50.4	[54,57)
33	31.9	[33,36)
44	49.8	[42,45)
24.1	39.2	[24,27)
41.3	52.5	[39,42)
56.6	48.7	[54,57)
37.9	40.3	[36,39)
65.6	67.6	[63,66)
28.2	24.5	[27,30)
28.3	35	[27,30)
50.7	44	[48,51)
28.9	28	[27,30)
56.9	61.9	[54,57)
46.4	47.6	[45,48)
64.7	72	[63,66)
26.6	24.4	[24,27)
36.8	43.1	[36,39)
73.3	78.7	[72,75)
65.1	65.9	[63,66)
56.5	53.2	[54,57)
67.2	76.3	[66,69)
25.1	25.5	[24,27)
66.4	58.8	[66,69)
47.5	52.8	[45,48)
67.9	75.3	[66,69)
70.8	74.4	[69,72)
60.7	66.2	[60,63)
31.3	32	[30,33)
59.6	49.3	[57,60)
53.8	51.1	[51,54)
65.9	73.7	[63,66)
55.3	60.1	[54,57)
47.7	49.4	[45,48)
67.7	66.9	[66,69)
32.9	30.1	[30,33)
57.2	69.1	[57,60)
53.9	64.6	[51,54)
57.3	46.1	[57,60)
26	28.6	[24,27)
53.6	56.6	[51,54)
67.4	72.2	[66,69)
47.5	54	[45,48)
53.3	48.3	[51,54)
31.7	32.9	[30,33)
46.8	50.9	[45,48)
71.3	72.4	[69,72)
69.1	66.4	[69,72)
62.4	64.3	[60,63)
31.7	28.3	[30,33)
54	48.2	[54,57)
69.9	67.8	[69,72)
46.9	42.2	[45,48)
58	50.6	[57,60)
36.8	32.7	[36,39)
55	56.5	[54,57)
71.1	66.6	[69,72)
36.4	34.2	[36,39)
43.4	42	[42,45)
59	61	[57,60)
62.7	70.4	[60,63)
60.8	68.9	[60,63)
76.6	67.2	[75,78)
38.6	42.6	[36,39)
62.1	69.2	[60,63)
52.6	50.1	[51,54)
61.4	59.6	[60,63)
47.3	43.6	[45,48)
60.1	68.8	[60,63)
50.3	42.3	[48,51)
40.8	32.5	[39,42)
37.7	38.4	[36,39)
42.7	40.5	[42,45)
31.2	38.4	[30,33)
61.9	62.4	[60,63)
59.5	61.2	[57,60)
47.5	43.8	[45,48)
68.8	71.2	[66,69)
78.3	72.7	[78,81)
36.7	29.4	[36,39)
51.1	48.9	[51,54)
76.2	71.3	[75,78)
54.2	52.5	[54,57)
18.7	18.8	[18,21)
56.3	51.9	[54,57)
54.8	51.4	[54,57)
52.3	33.3	[51,54)
37.9	45.7	[36,39)
33	35.8	[33,36)
48.8	53.6	[48,51)
70.8	75.8	[69,72)
66.4	66	[66,69)
51.4	54.4	[51,54)
50.1	42.8	[48,51)
29.9	31	[27,30)
57.6	51.8	[57,60)
29.7	28	[27,30)
42.4	45	[42,45)
35.7	40.7	[33,36)
43.9	43.5	[42,45)
61.3	65	[60,63)
82.5	75.8	[81,84)
54.5	53.2	[54,57)
43.7	38.6	[42,45)
52.2	46.1	[51,54)
45.7	52.3	[45,48)
64	68.5	[63,66)
44.1	40.4	[42,45)
45.1	52.1	[45,48)
50.9	57.7	[48,51)
39.3	46.9	[39,42)
42.5	53.6	[42,45)
63.1	69.1	[63,66)
76.4	72.3	[75,78)
32	37.9	[30,33)
42.4	47.3	[42,45)
63	66.5	[63,66)
58.6	55.7	[57,60)
71.3	73.6	[69,72)
64.1	67.3	[63,66)
60.1	63.8	[60,63)
45.3	42.7	[45,48)
62.9	64.2	[60,63)
27.4	32.2	[27,30)
62.9	65.2	[60,63)
67.8	68.9	[66,69)
44	45.7	[42,45)
56.1	51.5	[54,57)
56.6	64.7	[54,57)
55.9	64	[54,57)
42.9	36.3	[42,45)
53.8	55.2	[51,54)
62.7	74.7	[60,63)
33.1	35.2	[33,36)
41.8	48.1	[39,42)
41.6	42.3	[39,42)
75.8	69.4	[75,78)
22.3	23	[21,24)
65.2	73.4	[63,66)
55.3	55	[54,57)
49.8	47.2	[48,51)
28.7	24.6	[27,30)
42.4	48.2	[42,45)
43.2	35	[42,45)
57.8	55.8	[57,60)
53.8	43.3	[51,54)
66.1	71.4	[66,69)
37	36.5	[36,39)
71.4	65.7	[69,72)
48.6	52.7	[48,51)
60.3	61.3	[60,63)
18.7	25.7	[18,21)
53.3	53.3	[51,54)
49.2	46	[48,51)
55.9	68.6	[54,57)
58.8	55.4	[57,60)
71.8	72.4	[69,72)
49.7	54.8	[48,51)
28.8	39.7	[27,30)
33.7	38.3	[33,36)
66.5	66.5	[66,69)
37.5	28.4	[36,39)
26.6	26.9	[24,27)
47.1	42.9	[45,48)
69.3	67.3	[69,72)
39.8	38.1	[39,42)
73.2	74	[72,75)
62	65.9	[60,63)
43.2	36.4	[42,45)
39.5	36.9	[39,42)
46.4	52.3	[45,48)
25.4	23.8	[24,27)
58.5	63.3	[57,60)
47	42.4	[45,48)
70.4	66.8	[69,72)
29.1	29.3	[27,30)
75.7	71.6	[75,78)
66.8	62.3	[66,69)
64.8	71.7	[63,66)
43	44.9	[42,45)
43.6	49.5	[42,45)
52.7	54.9	[51,54)
50	45.1	[48,51)
37.9	38.4	[36,39)
35.6	31.9	[33,36)
72.3	76.9	[72,75)
41.4	41.1	[39,42)
53.9	55.7	[51,54)
24.1	28.9	[24,27)
55.6	60.6	[54,57)
54.8	51	[54,57)
25.4	28	[24,27)
36.5	36.2	[36,39)
54.5	56.8	[54,57)
56.4	66.9	[54,57)
57.7	52.2	[57,60)
46.6	43	[45,48)
56.2	50.2	[54,57)
69.8	73.8	[69,72)
52	55.4	[51,54)
52.1	54	[51,54)
70.4	68.7	[69,72)
75.6	68.6	[75,78)
71.1	72.4	[69,72)
32	32.4	[30,33)
68.5	67.8	[66,69)
